bathrooms,bedrooms,has_photo,pets_allowed,price,square_feet,state,source
1.0,1.0,1,0,1175,681,MD,RentDigs.com
1.0,1.0,1,0,1175,681,MD,RentDigs.com
1.0,1.0,1,0,1005,681,TX,RentLingo
1.0,1.0,1,1,858,681,AR,RentLingo
1.0,1.0,0,0,2329,682,NJ,RentDigs.com
1.0,1.0,1,0,1675,682,CA,RentLingo
1.0,1.0,1,0,1645,682,CA,RentLingo
1.0,1.0,1,0,1615,682,CA,RentLingo
1.0,1.0,1,0,1414,682,TX,RentDigs.com
1.0,1.0,1,1,1205,682,CO,RentDigs.com
1.0,1.0,1,1,1190,682,TX,RentLingo
1.0,1.0,1,0,1180,682,TX,RentLingo
1.0,1.0,1,1,1165,682,FL,RentLingo
1.0,1.0,1,1,1075,682,IL,RentLingo
1.0,1.0,1,0,635,682,KS,RentLingo
1.0,1.0,1,0,415,682,PA,RentLingo
1.0,1.0,1,1,1450,683,VA,RentLingo
1.0,1.0,1,0,1180,683,TX,RentLingo
1.0,1.0,1,1,1130,683,MD,RentDigs.com
1.0,1.0,1,1,1100,683,MO,RentLingo
1.0,1.0,1,0,1015,683,TX,RentLingo
1.0,1.0,1,1,928,683,KS,RentLingo
1.0,1.0,1,1,785,683,IL,RentLingo
1.0,2.0,1,1,1450,684,CT,RentLingo
1.0,1.0,1,1,1299,684,MD,RentLingo
1.0,1.0,1,0,1240,684,TX,RentLingo
1.0,1.0,1,0,939,684,TX,RentDigs.com
1.0,2.0,1,1,2720,685,NJ,RentDigs.com
1.0,1.0,1,1,2465,685,CA,RentLingo
1.0,1.0,1,1,1987,685,CA,RentLingo
1.0,1.0,1,1,1735,685,WA,RentLingo
1.0,1.0,1,1,1695,685,OH,RentLingo
1.0,1.0,1,0,1650,685,CA,RentLingo
1.0,0.0,1,1,1489,685,TX,RentLingo
1.0,1.0,1,1,1399,685,WA,RentLingo
1.0,2.0,1,1,1395,685,CO,RentLingo
1.0,1.0,1,1,1360,685,CO,RentLingo
1.0,1.0,1,1,1180,685,TX,RentLingo
1.0,2.0,1,1,1150,685,MO,RentLingo
1.0,1.0,1,0,1099,685,IN,RentLingo
1.0,1.0,1,1,1050,685,UT,RentLingo
1.0,1.0,0,0,1050,685,CO,RentDigs.com
1.0,1.0,1,0,1050,685,CO,RentDigs.com
1.0,1.0,1,0,998,685,TX,RentLingo
1.0,1.0,1,1,905,685,GA,RentLingo
1.0,1.0,1,1,895,685,MN,RentLingo
1.0,1.0,1,1,850,685,ND,RentLingo
1.0,1.0,1,0,775,685,NE,RentLingo
1.0,1.0,1,1,671,685,TX,RentLingo
1.0,1.0,1,1,1575,686,MD,RealRentals
1.0,1.0,1,1,1324,686,IL,RentLingo
1.0,2.0,1,1,1240,686,CO,RentDigs.com
1.0,1.0,1,0,1185,686,TX,RentLingo
1.0,1.0,1,0,1120,686,TX,RentLingo
1.0,1.0,1,1,1020,686,MD,RentDigs.com
1.0,1.0,1,0,805,686,TX,RentLingo
1.0,1.0,1,1,627,686,IN,RentLingo
1.0,1.0,1,1,1470,687,MN,RentLingo
1.0,1.0,1,1,1430,687,VA,RentLingo
1.0,1.0,1,1,1390,687,TX,RentLingo
1.0,1.0,1,1,1345,687,VA,RentLingo
1.0,1.0,1,1,1017,687,NC,RentDigs.com
1.0,1.0,1,0,1005,687,TX,RentLingo
1.0,1.0,1,0,949,687,UT,RentLingo
1.0,1.0,1,0,2420,688,CA,RentLingo
1.0,1.0,1,1,1345,688,TX,RentLingo
1.0,1.0,1,1,1319,688,MD,RentLingo
1.0,1.0,1,1,1196,688,TX,RentLingo
1.0,1.0,1,1,1179,688,CO,RentDigs.com
1.0,1.0,1,0,1179,688,CO,RentDigs.com
1.0,1.0,1,1,1095,688,CT,RentLingo
1.0,1.0,1,1,1050,688,TX,RentLingo
1.0,1.0,1,0,1020,688,PA,RentDigs.com
1.0,1.0,1,1,938,688,GA,RentLingo
1.0,1.0,1,1,930,688,NV,RentLingo
1.0,1.0,1,1,829,688,NC,RentLingo
1.0,1.0,1,1,2750,689,NJ,RentDigs.com
1.0,1.0,1,1,2450,689,MA,RentLingo
1.0,1.0,1,0,2117,689,WA,RentDigs.com
1.0,1.0,1,1,1820,689,VA,RentLingo
1.0,1.0,1,1,1762,689,WA,RentDigs.com
1.0,1.0,1,0,1749,689,MD,RentDigs.com
1.0,1.0,1,0,1679,689,MD,RentDigs.com
1.0,1.0,1,1,1670,689,WA,RentLingo
1.0,1.0,1,1,1258,689,TX,RentLingo
1.0,1.0,1,0,1080,689,TX,RentLingo
1.0,1.0,1,0,962,689,TX,RentLingo
1.0,1.0,1,1,927,689,KY,RentLingo
1.0,1.0,1,1,925,689,FL,RentLingo
1.0,1.0,1,0,875,689,SD,RentLingo
1.0,1.0,1,0,2200,690,VA,RentLingo
1.0,1.0,1,1,2095,690,CA,RentLingo
1.0,1.0,1,1,1839,690,TX,RentLingo
1.0,1.0,1,1,1322,690,OR,RentLingo
1.0,1.0,1,1,1295,690,WI,RentLingo
1.0,1.0,1,1,1240,690,TX,RentLingo
1.0,1.0,1,1,1200,690,OR,RentLingo
1.0,1.0,1,0,1010,690,TX,RentLingo
1.0,1.0,1,0,1000,690,TX,RentLingo
1.0,3.0,1,0,965,690,TX,RentLingo
1.0,1.0,1,1,950,690,IN,RentLingo
1.0,1.0,1,0,895,690,TX,RentLingo
1.0,1.0,1,0,879,690,TX,RentLingo
1.0,1.0,1,1,850,690,KS,RentLingo
1.0,1.0,1,1,825,690,TX,RentLingo
1.0,2.0,1,0,814,690,TX,RentDigs.com
1.0,1.0,1,0,800,690,TX,RentLingo
1.0,1.0,1,1,750,690,NC,RentLingo
1.0,1.0,1,1,715,690,TX,RentLingo
1.0,1.0,1,1,698,690,IN,RentLingo
1.0,2.0,1,1,545,690,MO,RentLingo
1.0,1.0,1,1,2200,691,CA,RentLingo
1.0,1.0,1,0,1140,691,MO,RentLingo
1.0,1.0,1,1,1045,691,TN,RentLingo
1.0,1.0,1,1,1029,691,GA,RentDigs.com
1.0,1.0,1,1,1019,691,GA,RentDigs.com
1.0,1.0,1,1,986,691,MO,RentLingo
1.0,1.0,1,1,2305,692,DC,RealRentals
1.0,1.0,1,1,1772,692,TX,RentLingo
1.0,1.0,1,1,1745,692,TX,RentLingo
1.0,1.0,1,1,1435,692,WI,RentLingo
1.0,1.0,1,1,1185,692,WI,RentLingo
1.0,1.0,1,1,1106,692,TX,RentLingo
1.0,1.0,1,1,1063,692,TX,RentDigs.com
1.0,1.0,1,1,1058,692,TX,RentDigs.com
1.0,1.0,1,0,1020,692,TX,RentLingo
1.0,1.0,1,0,1001,692,TX,RentLingo
1.0,1.0,1,0,1000,692,TX,RentLingo
1.0,1.0,1,1,996,692,WA,RentLingo
1.0,1.0,1,1,994,692,TX,RentLingo
1.0,1.0,1,1,985,692,TX,RentLingo
1.0,1.0,1,1,979,692,TX,RentLingo
1.0,1.0,1,1,908,692,TX,RentDigs.com
1.0,1.0,1,0,900,692,TX,RentLingo
1.0,1.0,1,1,890,692,TX,RentLingo
1.0,1.0,1,0,890,692,TX,RentDigs.com
1.0,0.0,1,0,829,692,TX,RentLingo
1.0,1.0,1,0,750,692,SD,RentLingo
1.0,1.0,1,1,746,692,OK,RentLingo
1.0,1.0,1,1,725,692,SD,RentLingo
1.0,1.0,1,0,2475,693,CA,RentLingo
1.0,1.0,1,0,1595,693,OR,RentLingo
1.0,1.0,1,0,1195,693,MN,RentLingo
1.0,1.0,1,0,1060,693,TX,RentLingo
1.0,1.0,1,0,985,693,TX,RentLingo
1.0,1.0,1,1,2350,694,NY,RentLingo
1.0,1.0,1,1,1799,694,TX,RentLingo
1.0,1.0,1,1,1695,694,CA,RentLingo
1.0,1.0,1,0,1695,694,WA,RentDigs.com
1.0,1.0,1,0,1509,694,CO,RentDigs.com
1.0,1.0,1,1,1490,694,CO,RentDigs.com
1.0,1.0,1,1,970,694,MO,RentLingo
1.0,1.0,1,1,925,694,AZ,RentLingo
1.0,1.0,1,1,845,694,MO,RentLingo
1.0,1.0,1,1,820,694,IA,RentLingo
1.0,1.0,1,1,2390,695,CA,RentLingo
1.0,1.0,1,0,1957,695,NJ,RentDigs.com
1.0,1.0,1,1,1937,695,CA,RentLingo
1.0,1.0,1,1,1600,695,TX,RentLingo
1.0,1.0,1,1,1525,695,FL,RentLingo
1.0,1.0,1,1,1177,695,MD,RentLingo
1.0,1.0,1,0,1105,695,TX,RentLingo
1.0,3.0,1,0,1065,695,VA,RentDigs.com
1.0,1.0,1,1,915,695,AZ,RentLingo
1.0,1.0,1,0,800,695,GA,RentDigs.com
1.0,2.0,1,1,736,695,SD,RentLingo
1.0,1.0,1,1,725,695,OH,RentLingo
1.0,1.0,1,1,600,695,TX,RentLingo
1.0,2.0,1,0,475,695,ND,RentLingo
1.0,1.0,1,0,2237,696,DC,RealRentals
1.0,0.0,1,1,1800,696,VA,RealRentals
1.0,1.0,1,1,1755,696,CT,RentLingo
1.0,3.0,1,1,1660,696,WI,RentLingo
1.0,2.0,1,1,1598,696,NY,RentLingo
1.0,1.0,1,1,1355,696,TX,RentDigs.com
1.0,1.0,1,0,1220,696,TX,RentLingo
1.0,2.0,1,1,1025,696,WI,RentLingo
1.0,1.0,1,1,978,696,NC,RentDigs.com
1.0,1.0,1,0,915,696,TX,RentLingo
1.0,1.0,1,1,800,696,TX,RentLingo
1.0,2.0,1,0,795,696,IA,RentLingo
1.0,1.0,1,1,719,696,NC,RentLingo
1.0,1.0,1,1,1750,697,NH,RentDigs.com
1.0,1.0,1,1,1740,697,NH,RentDigs.com
1.0,1.0,1,1,1655,697,UT,RentLingo
1.0,1.0,1,1,1565,697,WI,RentLingo
1.0,1.0,1,1,1170,697,WA,RentLingo
1.0,1.0,1,0,1155,697,TX,RentLingo
1.0,1.0,1,0,1155,697,TX,RentLingo
1.0,1.0,1,1,1090,697,WA,RentLingo
1.0,1.0,1,1,945,697,NC,RentLingo
1.0,1.0,1,1,925,697,TX,RentLingo
1.0,1.0,1,0,920,697,PA,RentDigs.com
1.0,1.0,1,0,837,697,OH,RentLingo
1.0,1.0,1,1,834,697,TX,RentLingo
1.0,1.0,1,1,1695,698,CA,RentLingo
1.0,1.0,1,0,1279,698,OK,RentDigs.com
1.0,1.0,1,0,1259,698,OK,RentDigs.com
1.0,1.0,1,0,1259,698,OK,RentDigs.com
1.0,1.0,1,0,1259,698,OK,RentDigs.com
1.0,1.0,1,0,1200,698,TX,RentLingo
1.0,1.0,1,0,1084,698,OH,RentDigs.com
1.0,1.0,1,1,1028,698,TX,RentLingo
1.0,1.0,1,1,990,698,NC,RentDigs.com
1.0,1.0,1,0,1190,699,TX,RentLingo
1.0,1.0,0,0,670,699,OK,RentDigs.com
1.0,1.0,1,0,2800,700,CA,RentLingo
1.0,1.0,1,1,2600,700,WA,RentDigs.com
1.0,1.0,1,1,2500,700,MI,RentLingo
1.0,2.0,1,0,2450,700,CA,RentLingo
1.0,1.0,0,0,2450,700,CA,RentDigs.com
1.0,2.0,1,0,2395,700,CA,RentLingo
1.0,2.0,1,0,2350,700,CA,RentLingo
1.0,2.0,1,0,2350,700,CA,RentLingo
1.0,2.0,1,0,2350,700,CA,RentLingo
1.0,1.0,1,1,2325,700,CA,RentDigs.com
1.0,2.0,1,0,2250,700,CA,RentLingo
1.0,1.0,1,0,2100,700,CA,RentLingo
1.0,1.0,0,0,2100,700,CA,RealRentals
1.0,1.0,1,0,2095,700,CA,RentLingo
1.0,1.0,1,1,2095,700,CA,RentLingo
1.0,1.0,1,0,2034,700,CA,RentDigs.com
1.0,1.0,1,0,2025,700,IL,RentLingo
1.0,1.0,1,0,1995,700,CA,RentLingo
1.0,1.0,1,1,1950,700,NJ,RealRentals
1.0,1.0,1,1,1925,700,DC,RentLingo
1.0,1.0,1,1,1900,700,SC,RentLingo
1.0,1.0,1,1,1850,700,MA,RentLingo
1.0,1.0,1,0,1825,700,CA,RentDigs.com
1.0,1.0,1,0,1807,700,NJ,RentDigs.com
1.0,1.0,1,1,1795,700,CA,RentLingo
1.0,1.0,1,1,1695,700,CA,RentLingo
1.0,1.0,1,0,1695,700,CA,RentLingo
1.0,2.0,1,1,1689,700,NJ,RentDigs.com
1.0,1.0,1,1,1668,700,MA,RentLingo
1.0,1.0,1,0,1668,700,WA,RentDigs.com
1.0,1.0,1,0,1615,700,CA,RentLingo
1.0,1.0,1,1,1600,700,NJ,RentLingo
1.0,1.0,1,1,1600,700,WA,RentLingo
1.0,1.0,1,0,1600,700,NY,RentLingo
1.5,1.0,1,1,1595,700,WA,RentLingo
1.0,3.0,1,1,1595,700,WI,RentLingo
1.0,1.0,1,1,1570,700,MN,RentLingo
1.0,2.0,1,1,1550,700,IL,RentLingo
1.0,1.0,1,0,1544,700,TX,RentLingo
1.0,1.0,1,1,1495,700,MN,RentLingo
1.0,1.0,1,0,1479,700,TX,RentLingo
1.0,1.0,1,0,1475,700,MN,RentLingo
1.0,1.0,1,0,1475,700,CA,RentDigs.com
1.0,1.0,0,0,1475,700,WA,RentDigs.com
1.0,1.0,1,1,1466,700,WA,RentDigs.com
1.0,1.0,1,1,1463,700,WA,RentDigs.com
1.0,1.0,1,0,1455,700,CT,RentDigs.com
1.0,2.0,1,1,1450,700,IL,RentLingo
1.0,1.0,1,1,1445,700,WA,RentLingo
1.0,1.0,0,1,1441,700,WA,RentDigs.com
1.0,1.0,1,1,1425,700,IL,RentLingo
1.0,1.0,1,1,1399,700,WA,RentLingo
1.0,1.0,1,0,1398,700,MD,RentDigs.com
1.0,1.0,1,1,1395,700,MN,RentLingo
1.0,2.0,1,0,1395,700,CA,RentDigs.com
1.0,1.0,1,1,1350,700,WA,RentLingo
1.0,1.0,1,1,1335,700,WA,RentLingo
1.0,1.0,1,0,1320,700,WA,RentLingo
1.0,2.0,1,0,1295,700,NH,RentDigs.com
1.0,1.0,1,1,1280,700,CA,RentLingo
1.0,2.0,1,1,1275,700,IL,RentLingo
1.0,1.0,1,1,1275,700,WA,RentLingo
1.0,1.0,1,0,1275,700,CO,RentDigs.com
1.0,1.0,1,1,1270,700,IL,RentLingo
1.0,1.0,1,1,1259,700,CO,RentLingo
1.0,1.0,1,1,1245,700,MO,RentLingo
1.0,1.0,1,1,1235,700,CO,RentLingo
1.0,1.0,1,1,1230,700,CO,RentLingo
1.0,1.0,1,0,1200,700,TX,RentLingo
1.0,1.0,1,0,1175,700,AZ,RentLingo
1.0,1.0,1,1,1150,700,OR,RentLingo
1.0,1.0,1,0,1145,700,CA,RentLingo
1.0,1.0,1,0,1145,700,NH,RentDigs.com
1.0,1.0,1,0,1131,700,TX,RentLingo
1.0,1.0,1,1,1130,700,WI,RentLingo
1.0,1.0,1,0,1105,700,TX,RentLingo
1.0,1.0,1,1,1105,700,OH,RentLingo
1.0,1.0,1,1,1095,700,TX,RentLingo
1.0,1.0,1,0,1095,700,MD,RentLingo
1.0,1.0,1,1,1095,700,OR,rentbits
1.0,1.0,1,0,1090,700,IL,ListedBuy
1.0,2.0,1,0,1080,700,OH,RentLingo
1.0,1.0,1,1,1079,700,TX,RentLingo
1.0,1.0,1,1,1076,700,NC,RentLingo
1.0,1.0,1,0,1075,700,TX,RentLingo
1.0,1.0,1,0,1065,700,CO,RentDigs.com
1.0,1.0,1,0,1065,700,CO,RentDigs.com
1.0,1.0,1,0,1050,700,TX,RentLingo
1.0,1.0,1,0,1050,700,TX,RentLingo
1.0,1.0,1,0,1050,700,CT,ListedBuy
1.0,1.0,1,1,1050,700,NH,RentDigs.com
1.0,1.0,1,1,1045,700,IL,RentLingo
1.0,2.0,1,0,1040,700,WA,RentLingo
1.0,2.0,1,0,1040,700,OH,RentLingo
1.0,1.0,1,1,1039,700,MN,RentLingo
1.0,1.0,1,0,1035,700,TX,RentLingo
1.0,1.0,1,0,1030,700,TX,RentLingo
1.0,1.0,1,1,1030,700,FL,RentLingo
1.0,2.0,1,0,1028,700,FL,GoSection8
1.0,1.0,1,1,1025,700,TX,RentLingo
1.0,1.0,1,1,1019,700,MN,RentLingo
1.0,1.0,1,0,1015,700,TX,RentLingo
1.0,1.0,1,1,1014,700,TX,RentLingo
1.0,1.0,1,0,1013,700,GA,RentDigs.com
1.0,1.0,1,0,1011,700,TX,RentLingo
1.0,1.0,1,1,999,700,IA,RentLingo
1.0,1.0,1,1,999,700,TX,RentLingo
1.0,1.0,1,1,995,700,MO,RentLingo
1.0,1.0,1,0,995,700,MI,RentLingo
1.0,1.0,1,0,995,700,MO,RentLingo
1.0,1.0,1,1,995,700,OR,rentbits
1.0,1.0,1,1,985,700,TX,RentLingo
1.0,1.0,1,0,980,700,CT,RentDigs.com
1.0,2.0,1,1,975,700,TX,RentLingo
1.0,1.0,1,0,975,700,FL,Home Rentals
1.0,1.0,1,1,965,700,IA,RentLingo
1.0,1.0,1,1,965,700,GA,RentLingo
1.0,1.0,1,1,965,700,MN,RentLingo
1.0,1.0,1,1,950,700,PA,RentLingo
1.0,1.0,1,0,950,700,TX,RentLingo
1.0,2.0,1,1,949,700,TX,RentLingo
1.0,1.0,1,0,940,700,NV,RentDigs.com
1.0,1.0,1,1,935,700,MN,RentLingo
1.0,1.0,1,1,930,700,TX,RentDigs.com
1.0,1.0,1,1,925,700,OH,RentLingo
1.0,1.0,1,0,924,700,GA,RentDigs.com
1.0,1.0,1,0,905,700,TX,RentLingo
1.0,1.0,1,1,905,700,DE,RentLingo
1.0,1.0,1,1,904,700,TX,RentLingo
1.0,1.0,1,1,900,700,NV,RentLingo
1.0,1.0,1,0,900,700,KS,RentLingo
1.0,1.0,1,0,895,700,VA,RentLingo
1.0,1.0,1,1,895,700,MO,RentLingo
1.0,1.0,1,0,895,700,NJ,RentDigs.com
1.0,2.0,1,0,880,700,CO,RentDigs.com
1.0,2.0,1,0,875,700,NY,ListedBuy
1.0,2.0,1,0,850,700,FL,ListedBuy
1.0,1.0,1,1,850,700,KS,RentLingo
1.0,1.0,1,0,850,700,CO,RentDigs.com
1.0,1.0,1,1,849,700,FL,RentLingo
1.0,1.0,1,0,842,700,TX,RentLingo
1.0,1.0,1,1,840,700,WI,RentLingo
1.0,2.0,1,1,839,700,OH,RentLingo
1.0,1.0,1,0,825,700,NE,RentLingo
1.0,1.0,1,1,825,700,PA,RentLingo
1.0,1.0,1,1,825,700,DE,RentLingo
1.0,1.0,1,0,824,700,TX,RentLingo
1.0,1.0,1,0,823,700,NC,RentDigs.com
1.0,1.0,1,1,795,700,NE,RentLingo
1.0,1.0,1,1,785,700,NE,RentLingo
1.0,1.0,1,1,775,700,LA,RentLingo
1.0,1.0,1,1,775,700,VT,RentDigs.com
1.0,2.0,1,0,775,700,TX,RentDigs.com
1.0,1.0,1,0,770,700,PA,RentDigs.com
1.0,2.0,1,1,750,700,NE,RentLingo
1.0,1.0,1,1,750,700,LA,RentLingo
1.0,1.0,1,1,750,700,CT,RentDigs.com
1.0,1.0,1,1,745,700,NE,RentLingo
1.0,2.0,1,0,730,700,MI,RentLingo
1.0,2.0,1,0,725,700,OK,RentLingo
1.0,1.0,1,1,725,700,LA,RentLingo
1.0,2.0,1,1,725,700,IA,RentLingo
1.0,1.0,1,0,722,700,OK,RentDigs.com
1.0,1.0,1,1,718,700,NE,RentLingo
1.0,1.0,1,1,715,700,MO,RentLingo
1.0,1.0,1,1,705,700,PA,RentDigs.com
1.0,2.0,1,0,700,700,OK,RentLingo
1.0,1.0,1,0,700,700,KS,RentLingo
2.0,2.0,1,0,695,700,MI,RentLingo
1.0,1.0,1,1,692,700,KS,RentLingo
1.0,1.0,1,0,690,700,IA,RentLingo
1.0,1.0,1,0,680,700,PA,RentDigs.com
1.0,1.0,1,1,675,700,NE,RentLingo
1.0,1.0,1,1,665,700,NE,RentLingo
1.0,1.0,1,0,655,700,PA,RentDigs.com
1.0,1.0,1,1,630,700,AL,RentLingo
1.0,1.0,1,1,600,700,TX,RentLingo
1.0,1.0,1,0,600,700,MO,GoSection8
1.0,1.0,1,1,595,700,MO,RentLingo
1.0,1.0,1,0,595,700,OK,RentDigs.com
1.0,1.0,1,1,459,700,OK,RentLingo
1.0,2.0,1,0,450,700,MI,RentLingo
1.0,1.0,1,1,2000,701,CA,RentLingo
1.0,0.0,1,1,1680,701,VA,RealRentals
1.0,1.0,1,1,1622,701,FL,RentLingo
1.0,1.0,1,0,1495,701,WA,RentDigs.com
1.0,1.0,1,1,1335,701,OR,RentLingo
1.0,1.0,1,0,1165,701,TX,RentDigs.com
1.0,1.0,1,1,1054,701,TX,RentLingo
1.0,1.0,1,0,960,701,PA,RentLingo
1.0,1.0,1,1,914,701,NC,RentDigs.com
1.0,1.0,1,1,900,701,AZ,RentLingo
1.0,1.0,1,1,687,701,MI,RentLingo
1.0,1.0,1,0,675,701,TX,RentDigs.com
1.0,1.0,1,0,640,701,TX,RentDigs.com
1.0,1.0,1,0,1620,702,CA,RentLingo
1.0,1.0,1,1,1455,702,TX,RentLingo
1.0,1.0,1,1,1255,702,CO,RentLingo
1.0,1.0,1,0,1122,702,TX,ListedBuy
1.0,1.0,1,0,999,702,TX,RentLingo
1.0,1.0,1,1,950,702,MO,RentLingo
1.0,1.0,1,0,949,702,TX,RentLingo
1.0,1.0,1,1,945,702,IN,RentLingo
1.0,1.0,1,1,860,702,AZ,RentLingo
1.0,1.0,1,1,848,702,TX,RentLingo
1.0,2.0,1,1,625,702,OH,RentDigs.com
1.0,1.0,1,0,600,702,IA,RentLingo
1.0,1.0,1,0,1581,703,TX,RentLingo
1.0,2.0,1,1,1460,703,CT,RentLingo
1.0,1.0,1,1,1175,703,ID,RentLingo
1.0,1.0,1,1,1024,703,MI,RentLingo
1.0,1.0,1,1,1000,703,NC,RentLingo
1.0,1.0,1,0,990,703,TX,RentDigs.com
1.0,1.0,1,0,965,703,TX,RentDigs.com
1.0,1.0,1,0,830,703,TX,RentLingo
1.0,1.0,1,1,825,703,ND,RentLingo
1.0,2.0,1,0,2795,704,CA,RentLingo
1.0,1.0,1,1,1806,704,TX,RentLingo
1.0,1.0,1,0,1406,704,CO,RentLingo
1.0,1.0,1,1,1209,704,WA,RentLingo
1.0,1.0,1,0,1099,704,TX,RentLingo
1.0,1.0,1,0,1000,704,WI,RentLingo
1.0,1.0,1,0,819,704,TX,RentDigs.com
1.0,1.0,1,1,729,704,IN,RentLingo
1.0,1.0,1,1,645,704,KS,RentLingo
1.0,2.0,1,0,595,704,MN,RentLingo
1.0,1.0,1,1,2495,705,CA,RentDigs.com
1.0,1.0,1,1,2350,705,MA,RentLingo
1.0,1.0,1,1,1842,705,NJ,RentLingo
1.0,2.0,1,1,1811,705,NJ,RentDigs.com
1.0,1.0,1,1,1750,705,WA,RentLingo
1.0,0.0,1,1,1720,705,VA,RealRentals
1.0,2.0,1,1,1666,705,NJ,RentDigs.com
1.0,1.0,1,0,1656,705,TN,RentLingo
2.0,1.0,1,1,1355,705,MD,RentDigs.com
1.0,1.0,1,0,1150,705,MD,RentDigs.com
1.0,1.0,1,0,1000,705,TX,RentLingo
1.0,1.0,1,1,935,705,IN,RentLingo
1.0,1.0,1,1,885,705,TX,RentLingo
1.0,1.0,1,0,872,705,TX,RentLingo
1.0,1.0,1,1,779,705,KY,RentLingo
1.0,1.0,1,1,718,705,TX,RentLingo
1.0,1.0,1,1,2140,706,TX,RentLingo
1.0,1.0,1,0,1620,706,PA,RentDigs.com
1.0,1.0,1,1,1211,706,TN,RentLingo
1.0,1.0,1,1,1048,706,GA,RentDigs.com
1.0,1.0,1,1,991,706,GA,RentDigs.com
1.0,1.0,1,0,973,706,TX,RentLingo
1.0,1.0,1,0,935,706,TX,RentLingo
1.0,1.0,1,1,679,706,IN,RentLingo
1.0,1.0,1,1,2050,707,CA,RentDigs.com
1.0,1.0,1,1,1995,707,CA,RentLingo
1.0,1.0,1,1,1365,707,WI,RentLingo
1.0,1.0,1,1,1130,707,OR,RentLingo
1.0,1.0,1,1,999,707,NC,RentDigs.com
1.0,1.0,1,1,875,707,TX,RentLingo
1.0,1.0,1,1,831,707,OK,RentLingo
1.0,1.0,1,0,570,707,IL,RentLingo
1.0,1.0,1,1,1570,708,CA,RentLingo
1.0,1.0,1,1,1465,708,CA,RentLingo
1.0,1.0,1,1,1370,708,WI,RentLingo
1.0,1.0,1,1,1334,708,NV,RentLingo
1.0,1.0,1,1,1295,708,AZ,RentLingo
1.0,1.0,1,0,1199,708,TX,RentLingo
1.0,1.0,1,0,1186,708,TX,RentLingo
1.0,1.0,1,1,1152,708,OK,RentLingo
1.0,1.0,1,1,1120,708,WI,RentLingo
1.0,2.0,1,1,1030,708,WI,RentLingo
1.0,1.0,1,1,995,708,IA,RentLingo
1.0,1.0,1,1,976,708,OH,RentLingo
1.0,1.0,1,1,958,708,TX,RentLingo
1.0,1.0,1,1,938,708,TX,RentLingo
1.0,1.0,1,0,810,708,IA,RentLingo
1.0,1.0,1,0,810,708,IA,RentLingo
1.0,1.0,1,1,1840,709,CT,RentLingo
1.0,1.0,1,1,1795,709,NJ,RentDigs.com
1.0,1.0,1,1,1565,709,VA,RentLingo
1.0,1.0,1,1,1269,709,FL,RentLingo
1.0,1.0,1,1,1174,709,FL,RentLingo
1.0,1.0,1,0,1090,709,TX,RentLingo
1.0,1.0,1,0,900,709,TX,RentLingo
1.0,1.0,1,0,870,709,IA,RentLingo
1.0,1.0,1,0,825,709,IA,RentLingo
1.0,1.0,1,0,825,709,IA,RentLingo
1.0,1.0,1,0,676,709,IA,RentLingo
1.0,2.0,1,1,2092,710,WA,RentDigs.com
1.0,1.0,1,0,1975,710,WA,RentLingo
1.0,1.0,1,1,1795,710,CT,RentLingo
1.0,2.0,1,1,1790,710,MD,RentDigs.com
1.0,1.0,1,0,1487,710,WA,RentDigs.com
1.0,1.0,1,1,1427,710,WA,RentDigs.com
1.0,1.0,1,1,1375,710,WA,RentLingo
1.0,1.0,1,1,1350,710,WI,RentLingo
1.0,1.0,1,0,1205,710,CO,RentDigs.com
1.0,1.0,1,1,1010,710,CO,RentLingo
1.0,1.0,1,1,846,710,VA,RentDigs.com
1.0,1.0,1,1,832,710,GA,RentDigs.com
1.0,1.0,1,1,805,710,AZ,RentLingo
1.0,1.0,1,1,760,710,IA,RentLingo
1.0,1.0,1,0,668,710,MN,RentLingo
1.0,3.0,1,1,615,710,MO,RentLingo
1.0,1.0,1,0,555,710,PA,RentDigs.com
1.0,1.0,1,0,1865,711,AL,RentLingo
1.0,1.0,1,1,1420,711,TX,RentLingo
1.0,1.0,1,1,1390,711,GA,RentLingo
1.0,1.0,1,0,1090,711,TX,RentLingo
1.0,1.0,1,0,959,711,UT,RentLingo
1.0,1.0,1,1,800,711,TX,RentDigs.com
1.0,1.0,1,1,1849,712,OR,RentLingo
1.0,1.0,1,1,1772,712,WA,RentDigs.com
2.0,2.0,0,1,1600,712,CA,RentDigs.com
1.0,1.0,1,0,1375,712,TX,RentLingo
1.0,1.0,1,1,1155,712,NM,RentLingo
1.0,1.0,1,0,1155,712,CO,RentDigs.com
1.0,1.0,1,1,1120,712,CO,RentLingo
1.0,1.0,1,1,1075,712,KY,RentLingo
1.0,1.0,1,1,1049,712,WI,RentLingo
1.0,1.0,1,0,985,712,TX,RentLingo
1.0,1.0,1,0,2669,713,CA,RentDigs.com
1.0,1.0,1,0,2388,713,TN,RentLingo
1.0,2.0,1,1,1525,713,CO,RentLingo
1.0,1.0,1,0,1495,713,MD,RentDigs.com
1.0,1.0,1,1,1350,713,TX,RentLingo
1.0,2.0,1,1,1015,713,MO,RentLingo
1.0,1.0,1,0,975,713,TX,RentLingo
1.0,1.0,1,0,779,713,NC,RentDigs.com
1.0,1.0,1,1,2105,714,VA,RentLingo
1.0,1.0,1,0,1635,714,CA,RentLingo
